dataset,chunks_x,preprocessing,per_chunk_sort,reshaping,shifting_and_subtraction,boolean_comparison,transpose_1,transpose_2,outerProduct,matrixMultiplication,colSums_1,colSums_2,combine,full_run,chunks_per_minute,no_of_traces,events_per_minute,no_of_events
bpi,1.0,1.1876374,19.950049633333332,0.24559285,5.394309633333333,0.011668550000000001,0.5994847833333333,15.76723605,3.6738366499999997,2.1776622166666666,10.070937249999998,10.136962383333334,0.00030145,67.82979825,0.050125188577433935,1000.0,14.74278305110542,238000
bpi,100.0,1.17916705,13.098625833333333,0.24415018333333333,5.3154418833333335,0.011557083333333332,0.6042033833333333,15.976920633333332,3.9755852999999997,2.3271948499999997,10.34720055,10.038907283333334,0.0003110333333333333,61.68456318333334,7.634388620027635,1000.0,16.21151141214844,238000
bpi,1000.0,1.1894049500000001,9.974067966666667,0.24927281666666667,5.2555418,0.011698416666666666,0.6019293,15.7033662,3.8671103833333333,2.282873933333333,10.1447045,9.847968783333332,0.0003008833333333333,57.6474367,100.25999455207241,1000.0,17.34682506707189,238000
credit,1.0,0.7285725333333333,9.135603516666666,0.07284508333333334,1.1093769666666666,0.006861166666666667,0.10755753333333334,0.8619404833333333,0.2408128833333333,0.11922506666666667,0.5513583833333333,0.5506610833333333,3.8633333333333335e-05,13.387349433333334,0.10946184323516624,1000.0,74.69738539206925,140000
credit,100.0,0.7244270333333334,5.541653583333334,0.07405363333333333,1.101002866666667,0.006893033333333334,0.1090146,0.8581898833333332,0.2247776,0.11925508333333333,0.5457394833333333,0.5583146166666667,3.9983333333333334e-05,9.781413383333332,18.045155384802936,1000.0,102.23471402444886,140000
credit,1000.0,0.7222292833333334,3.7188333,0.07428850000000001,1.0918895333333334,0.006830233333333334,0.10709943333333334,0.8630335833333334,0.24931081666666666,0.12171030000000001,0.55101445,0.5525422,3.8016666666666665e-05,7.950931633333334,268.90153963072237,1000.0,125.77142479852539,140000
traffic,100.0,6.956950133333333,78.407233,0.8549869999999999,14.47668,0.06812216666666666,1.5170166666666667,16.804715983333335,4.734833416666667,2.33418365,10.66361815,10.587766783333333,6.52e-05,145.16560691666663,1.2753925393592196,70000.0,482.20788302964905,140000
traffic,1000.0,6.958118083333334,60.54146271666666,0.83277075,14.256344666666669,0.06785421666666668,1.5166025166666666,16.817123533333334,4.830074383333334,2.4092147833333333,10.541552783333334,10.565111933333332,6.406666666666666e-05,127.16271231666666,16.51760554052003,70000.0,550.4758330860595,140000
traffic,70000.0,6.9010405666666665,27.073064816666665,0.8588258666666667,14.633011933333334,0.06810988333333333,1.5229182166666666,16.696660133333335,4.0234085,2.24699355,10.576915099999999,10.425832566666667,6.85e-05,93.35382368333333,2585.5957008940763,70000.0,749.8353815420338,140000
